	7.764e+01 		 10 
	7.765e+01 		 10 
	7.765e+01 		 10 
	7.765e+01 		 10 
	7.765e+01 		 10 
	7.766e+01 		 10 
	7.766e+01 		 10 
	7.766e+01 		 10 
	7.766e+01 		 10 
	7.766e+01 		 10 
	7.766e+01 		 10 
	7.767e+01 		 10 
	7.767e+01 		 10 
	7.767e+01 		 10 
	7.767e+01 		 10 
	7.767e+01 		 10 
	7.767e+01 		 10 
	7.767e+01 		 10 
	7.767e+01 		 10 
	7.767e+01 		 10 
	7.768e+01 		 10 
	7.768e+01 		 10 
	7.768e+01 		 10 
	7.768e+01 		 10 
	7.768e+01 		 10 
	7.768e+01 		 10 
	7.768e+01 		 10 
	7.768e+01 		 10 
	7.769e+01 		 10 
	7.769e+01 		 10 
	7.769e+01 		 10 
	7.769e+01 		 10 
	7.769e+01 		 10 
	7.769e+01 		 10 
	7.769e+01 		 10 
	7.769e+01 		 10 
	7.769e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.770e+01 		 10 
	7.771e+01 		 10 
	7.771e+01 		 10 
	7.771e+01 		 10 
	7.771e+01 		 10 
	7.771e+01 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.307e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	7.308e+02 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.276e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	1.767e+03 		 10 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.204e+03 		 18 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.532e+03 		 25 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	2.805e+03 		 31 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.024e+03 		 37 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
	3.188e+03 		 44 
